,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
3266,10870274,42462,BANKNIFTY24JUN45500PE,BANKNIFTY,0.0,2024-06-26,45500.0,0.05,15,PE,NFO-OPT,NFO
3267,10871042,42465,BANKNIFTY24JUN45600CE,BANKNIFTY,0.0,2024-06-26,45600.0,0.05,15,CE,NFO-OPT,NFO
3268,10942722,42745,BANKNIFTY24JUN45600PE,BANKNIFTY,0.0,2024-06-26,45600.0,0.05,15,PE,NFO-OPT,NFO
3269,10943746,42749,BANKNIFTY24JUN45700CE,BANKNIFTY,0.0,2024-06-26,45700.0,0.05,15,CE,NFO-OPT,NFO
3270,10944002,42750,BANKNIFTY24JUN45700PE,BANKNIFTY,0.0,2024-06-26,45700.0,0.05,15,PE,NFO-OPT,NFO
3271,10959106,42809,BANKNIFTY24JUN45800CE,BANKNIFTY,0.0,2024-06-26,45800.0,0.05,15,CE,NFO-OPT,NFO
3272,10959362,42810,BANKNIFTY24JUN45800PE,BANKNIFTY,0.0,2024-06-26,45800.0,0.05,15,PE,NFO-OPT,NFO
3273,10993922,42945,BANKNIFTY24JUN45900CE,BANKNIFTY,0.0,2024-06-26,45900.0,0.05,15,CE,NFO-OPT,NFO
3274,10995202,42950,BANKNIFTY24JUN45900PE,BANKNIFTY,0.0,2024-06-26,45900.0,0.05,15,PE,NFO-OPT,NFO
3275,11162626,43604,BANKNIFTY24JUN46000CE,BANKNIFTY,0.0,2024-06-26,46000.0,0.05,15,CE,NFO-OPT,NFO
3276,11162882,43605,BANKNIFTY24JUN46000PE,BANKNIFTY,0.0,2024-06-26,46000.0,0.05,15,PE,NFO-OPT,NFO
3277,11317762,44210,BANKNIFTY24JUN46100CE,BANKNIFTY,0.0,2024-06-26,46100.0,0.05,15,CE,NFO-OPT,NFO
3278,11318018,44211,BANKNIFTY24JUN46100PE,BANKNIFTY,0.0,2024-06-26,46100.0,0.05,15,PE,NFO-OPT,NFO
3279,11318274,44212,BANKNIFTY24JUN46200CE,BANKNIFTY,0.0,2024-06-26,46200.0,0.05,15,CE,NFO-OPT,NFO
3280,11318530,44213,BANKNIFTY24JUN46200PE,BANKNIFTY,0.0,2024-06-26,46200.0,0.05,15,PE,NFO-OPT,NFO
3281,11318786,44214,BANKNIFTY24JUN46300CE,BANKNIFTY,0.0,2024-06-26,46300.0,0.05,15,CE,NFO-OPT,NFO
3282,11363074,44387,BANKNIFTY24JUN46300PE,BANKNIFTY,0.0,2024-06-26,46300.0,0.05,15,PE,NFO-OPT,NFO
3283,11364354,44392,BANKNIFTY24JUN46400CE,BANKNIFTY,0.0,2024-06-26,46400.0,0.05,15,CE,NFO-OPT,NFO
3284,11364610,44393,BANKNIFTY24JUN46400PE,BANKNIFTY,0.0,2024-06-26,46400.0,0.05,15,PE,NFO-OPT,NFO
3285,15237122,59520,BANKNIFTY24JUN46500CE,BANKNIFTY,0.0,2024-06-26,46500.0,0.05,15,CE,NFO-OPT,NFO
3286,15237378,59521,BANKNIFTY24JUN46500PE,BANKNIFTY,0.0,2024-06-26,46500.0,0.05,15,PE,NFO-OPT,NFO
3287,11495426,44904,BANKNIFTY24JUN46600CE,BANKNIFTY,0.0,2024-06-26,46600.0,0.05,15,CE,NFO-OPT,NFO
3288,11495682,44905,BANKNIFTY24JUN46600PE,BANKNIFTY,0.0,2024-06-26,46600.0,0.05,15,PE,NFO-OPT,NFO
3289,11512322,44970,BANKNIFTY24JUN46700CE,BANKNIFTY,0.0,2024-06-26,46700.0,0.05,15,CE,NFO-OPT,NFO
3290,11512578,44971,BANKNIFTY24JUN46700PE,BANKNIFTY,0.0,2024-06-26,46700.0,0.05,15,PE,NFO-OPT,NFO
3291,11531266,45044,BANKNIFTY24JUN46800CE,BANKNIFTY,0.0,2024-06-26,46800.0,0.05,15,CE,NFO-OPT,NFO
3292,11531522,45045,BANKNIFTY24JUN46800PE,BANKNIFTY,0.0,2024-06-26,46800.0,0.05,15,PE,NFO-OPT,NFO
3293,11531778,45046,BANKNIFTY24JUN46900CE,BANKNIFTY,0.0,2024-06-26,46900.0,0.05,15,CE,NFO-OPT,NFO
3294,11532034,45047,BANKNIFTY24JUN46900PE,BANKNIFTY,0.0,2024-06-26,46900.0,0.05,15,PE,NFO-OPT,NFO
3295,11532290,45048,BANKNIFTY24JUN47000CE,BANKNIFTY,0.0,2024-06-26,47000.0,0.05,15,CE,NFO-OPT,NFO
3296,11532546,45049,BANKNIFTY24JUN47000PE,BANKNIFTY,0.0,2024-06-26,47000.0,0.05,15,PE,NFO-OPT,NFO
3297,11536898,45066,BANKNIFTY24JUN47100CE,BANKNIFTY,0.0,2024-06-26,47100.0,0.05,15,CE,NFO-OPT,NFO
3298,11537154,45067,BANKNIFTY24JUN47100PE,BANKNIFTY,0.0,2024-06-26,47100.0,0.05,15,PE,NFO-OPT,NFO
3299,11537410,45068,BANKNIFTY24JUN47200CE,BANKNIFTY,0.0,2024-06-26,47200.0,0.05,15,CE,NFO-OPT,NFO
3300,11537666,45069,BANKNIFTY24JUN47200PE,BANKNIFTY,0.0,2024-06-26,47200.0,0.05,15,PE,NFO-OPT,NFO
3301,11556098,45141,BANKNIFTY24JUN47300CE,BANKNIFTY,0.0,2024-06-26,47300.0,0.05,15,CE,NFO-OPT,NFO
3302,11557634,45147,BANKNIFTY24JUN47300PE,BANKNIFTY,0.0,2024-06-26,47300.0,0.05,15,PE,NFO-OPT,NFO
3303,11619842,45390,BANKNIFTY24JUN47400CE,BANKNIFTY,0.0,2024-06-26,47400.0,0.05,15,CE,NFO-OPT,NFO
3304,11620098,45391,BANKNIFTY24JUN47400PE,BANKNIFTY,0.0,2024-06-26,47400.0,0.05,15,PE,NFO-OPT,NFO
3305,11620354,45392,BANKNIFTY24JUN47500CE,BANKNIFTY,0.0,2024-06-26,47500.0,0.05,15,CE,NFO-OPT,NFO
3306,11620610,45393,BANKNIFTY24JUN47500PE,BANKNIFTY,0.0,2024-06-26,47500.0,0.05,15,PE,NFO-OPT,NFO
3307,11620866,45394,BANKNIFTY24JUN47600CE,BANKNIFTY,0.0,2024-06-26,47600.0,0.05,15,CE,NFO-OPT,NFO
3308,11621122,45395,BANKNIFTY24JUN47600PE,BANKNIFTY,0.0,2024-06-26,47600.0,0.05,15,PE,NFO-OPT,NFO
3309,11674626,45604,BANKNIFTY24JUN47700CE,BANKNIFTY,0.0,2024-06-26,47700.0,0.05,15,CE,NFO-OPT,NFO
3310,12015618,46936,BANKNIFTY24JUN47700PE,BANKNIFTY,0.0,2024-06-26,47700.0,0.05,15,PE,NFO-OPT,NFO
3311,12015874,46937,BANKNIFTY24JUN47800CE,BANKNIFTY,0.0,2024-06-26,47800.0,0.05,15,CE,NFO-OPT,NFO
3312,12017666,46944,BANKNIFTY24JUN47800PE,BANKNIFTY,0.0,2024-06-26,47800.0,0.05,15,PE,NFO-OPT,NFO
3313,12018434,46947,BANKNIFTY24JUN47900CE,BANKNIFTY,0.0,2024-06-26,47900.0,0.05,15,CE,NFO-OPT,NFO
3314,12078082,47180,BANKNIFTY24JUN47900PE,BANKNIFTY,0.0,2024-06-26,47900.0,0.05,15,PE,NFO-OPT,NFO
3315,15237634,59522,BANKNIFTY24JUN48000CE,BANKNIFTY,0.0,2024-06-26,48000.0,0.05,15,CE,NFO-OPT,NFO
3316,15237890,59523,BANKNIFTY24JUN48000PE,BANKNIFTY,0.0,2024-06-26,48000.0,0.05,15,PE,NFO-OPT,NFO
3317,12079362,47185,BANKNIFTY24JUN48100CE,BANKNIFTY,0.0,2024-06-26,48100.0,0.05,15,CE,NFO-OPT,NFO
3318,12079618,47186,BANKNIFTY24JUN48100PE,BANKNIFTY,0.0,2024-06-26,48100.0,0.05,15,PE,NFO-OPT,NFO
3319,12079874,47187,BANKNIFTY24JUN48200CE,BANKNIFTY,0.0,2024-06-26,48200.0,0.05,15,CE,NFO-OPT,NFO
3320,12409858,48476,BANKNIFTY24JUN48200PE,BANKNIFTY,0.0,2024-06-26,48200.0,0.05,15,PE,NFO-OPT,NFO
3321,12410114,48477,BANKNIFTY24JUN48300CE,BANKNIFTY,0.0,2024-06-26,48300.0,0.05,15,CE,NFO-OPT,NFO
3322,12902146,50399,BANKNIFTY24JUN48300PE,BANKNIFTY,0.0,2024-06-26,48300.0,0.05,15,PE,NFO-OPT,NFO
3323,12902402,50400,BANKNIFTY24JUN48400CE,BANKNIFTY,0.0,2024-06-26,48400.0,0.05,15,CE,NFO-OPT,NFO
3324,12902658,50401,BANKNIFTY24JUN48400PE,BANKNIFTY,0.0,2024-06-26,48400.0,0.05,15,PE,NFO-OPT,NFO
3325,12904450,50408,BANKNIFTY24JUN48500CE,BANKNIFTY,0.0,2024-06-26,48500.0,0.05,15,CE,NFO-OPT,NFO
3326,12904706,50409,BANKNIFTY24JUN48500PE,BANKNIFTY,0.0,2024-06-26,48500.0,0.05,15,PE,NFO-OPT,NFO
3327,12906498,50416,BANKNIFTY24JUN48600CE,BANKNIFTY,0.0,2024-06-26,48600.0,0.05,15,CE,NFO-OPT,NFO
3328,12933634,50522,BANKNIFTY24JUN48600PE,BANKNIFTY,0.0,2024-06-26,48600.0,0.05,15,PE,NFO-OPT,NFO
3329,12935938,50531,BANKNIFTY24JUN48700CE,BANKNIFTY,0.0,2024-06-26,48700.0,0.05,15,CE,NFO-OPT,NFO
3330,12936450,50533,BANKNIFTY24JUN48700PE,BANKNIFTY,0.0,2024-06-26,48700.0,0.05,15,PE,NFO-OPT,NFO
3331,12936706,50534,BANKNIFTY24JUN48800CE,BANKNIFTY,0.0,2024-06-26,48800.0,0.05,15,CE,NFO-OPT,NFO
3332,12936962,50535,BANKNIFTY24JUN48800PE,BANKNIFTY,0.0,2024-06-26,48800.0,0.05,15,PE,NFO-OPT,NFO
3333,12937218,50536,BANKNIFTY24JUN48900CE,BANKNIFTY,0.0,2024-06-26,48900.0,0.05,15,CE,NFO-OPT,NFO
3334,13001730,50788,BANKNIFTY24JUN48900PE,BANKNIFTY,0.0,2024-06-26,48900.0,0.05,15,PE,NFO-OPT,NFO
3335,13001986,50789,BANKNIFTY24JUN49000CE,BANKNIFTY,0.0,2024-06-26,49000.0,0.05,15,CE,NFO-OPT,NFO
3336,13002242,50790,BANKNIFTY24JUN49000PE,BANKNIFTY,0.0,2024-06-26,49000.0,0.05,15,PE,NFO-OPT,NFO
3337,13003010,50793,BANKNIFTY24JUN49100CE,BANKNIFTY,0.0,2024-06-26,49100.0,0.05,15,CE,NFO-OPT,NFO
3338,13419010,52418,BANKNIFTY24JUN49100PE,BANKNIFTY,0.0,2024-06-26,49100.0,0.05,15,PE,NFO-OPT,NFO
3339,13419266,52419,BANKNIFTY24JUN49200CE,BANKNIFTY,0.0,2024-06-26,49200.0,0.05,15,CE,NFO-OPT,NFO
3340,13423106,52434,BANKNIFTY24JUN49200PE,BANKNIFTY,0.0,2024-06-26,49200.0,0.05,15,PE,NFO-OPT,NFO
3341,13423362,52435,BANKNIFTY24JUN49300CE,BANKNIFTY,0.0,2024-06-26,49300.0,0.05,15,CE,NFO-OPT,NFO
3342,13423618,52436,BANKNIFTY24JUN49300PE,BANKNIFTY,0.0,2024-06-26,49300.0,0.05,15,PE,NFO-OPT,NFO
3343,13423874,52437,BANKNIFTY24JUN49400CE,BANKNIFTY,0.0,2024-06-26,49400.0,0.05,15,CE,NFO-OPT,NFO
3344,13500162,52735,BANKNIFTY24JUN49400PE,BANKNIFTY,0.0,2024-06-26,49400.0,0.05,15,PE,NFO-OPT,NFO
3345,15238146,59524,BANKNIFTY24JUN49500CE,BANKNIFTY,0.0,2024-06-26,49500.0,0.05,15,CE,NFO-OPT,NFO
3346,15239938,59531,BANKNIFTY24JUN49500PE,BANKNIFTY,0.0,2024-06-26,49500.0,0.05,15,PE,NFO-OPT,NFO
3347,13501442,52740,BANKNIFTY24JUN49600CE,BANKNIFTY,0.0,2024-06-26,49600.0,0.05,15,CE,NFO-OPT,NFO
3348,13501698,52741,BANKNIFTY24JUN49600PE,BANKNIFTY,0.0,2024-06-26,49600.0,0.05,15,PE,NFO-OPT,NFO
3349,13502210,52743,BANKNIFTY24JUN49700CE,BANKNIFTY,0.0,2024-06-26,49700.0,0.05,15,CE,NFO-OPT,NFO
3350,13502978,52746,BANKNIFTY24JUN49700PE,BANKNIFTY,0.0,2024-06-26,49700.0,0.05,15,PE,NFO-OPT,NFO
3351,13503234,52747,BANKNIFTY24JUN49800CE,BANKNIFTY,0.0,2024-06-26,49800.0,0.05,15,CE,NFO-OPT,NFO
3352,13503490,52748,BANKNIFTY24JUN49800PE,BANKNIFTY,0.0,2024-06-26,49800.0,0.05,15,PE,NFO-OPT,NFO
3353,13754882,53730,BANKNIFTY24JUN50000CE,BANKNIFTY,0.0,2024-06-26,50000.0,0.05,15,CE,NFO-OPT,NFO
3354,13755650,53733,BANKNIFTY24JUN50000PE,BANKNIFTY,0.0,2024-06-26,50000.0,0.05,15,PE,NFO-OPT,NFO
3355,13891586,54264,BANKNIFTY24JUN50500CE,BANKNIFTY,0.0,2024-06-26,50500.0,0.05,15,CE,NFO-OPT,NFO
3356,13891842,54265,BANKNIFTY24JUN50500PE,BANKNIFTY,0.0,2024-06-26,50500.0,0.05,15,PE,NFO-OPT,NFO
3357,15240194,59532,BANKNIFTY24JUN51000CE,BANKNIFTY,0.0,2024-06-26,51000.0,0.05,15,CE,NFO-OPT,NFO
3358,15240450,59533,BANKNIFTY24JUN51000PE,BANKNIFTY,0.0,2024-06-26,51000.0,0.05,15,PE,NFO-OPT,NFO
3359,14350850,56058,BANKNIFTY24JUN51500CE,BANKNIFTY,0.0,2024-06-26,51500.0,0.05,15,CE,NFO-OPT,NFO
3360,14355714,56077,BANKNIFTY24JUN51500PE,BANKNIFTY,0.0,2024-06-26,51500.0,0.05,15,PE,NFO-OPT,NFO
3361,14361602,56100,BANKNIFTY24JUN52000CE,BANKNIFTY,0.0,2024-06-26,52000.0,0.05,15,CE,NFO-OPT,NFO
3362,14361858,56101,BANKNIFTY24JUN52000PE,BANKNIFTY,0.0,2024-06-26,52000.0,0.05,15,PE,NFO-OPT,NFO
3363,15240706,59534,BANKNIFTY24JUN52500CE,BANKNIFTY,0.0,2024-06-26,52500.0,0.05,15,CE,NFO-OPT,NFO
3364,15241474,59537,BANKNIFTY24JUN52500PE,BANKNIFTY,0.0,2024-06-26,52500.0,0.05,15,PE,NFO-OPT,NFO
3365,15265282,59630,BANKNIFTY24JUN53000CE,BANKNIFTY,0.0,2024-06-26,53000.0,0.05,15,CE,NFO-OPT,NFO
3366,15265538,59631,BANKNIFTY24JUN53000PE,BANKNIFTY,0.0,2024-06-26,53000.0,0.05,15,PE,NFO-OPT,NFO
3367,15265794,59632,BANKNIFTY24JUN53500CE,BANKNIFTY,0.0,2024-06-26,53500.0,0.05,15,CE,NFO-OPT,NFO
3368,15266050,59633,BANKNIFTY24JUN53500PE,BANKNIFTY,0.0,2024-06-26,53500.0,0.05,15,PE,NFO-OPT,NFO
3369,15241730,59538,BANKNIFTY24JUN54000CE,BANKNIFTY,0.0,2024-06-26,54000.0,0.05,15,CE,NFO-OPT,NFO
3370,15242498,59541,BANKNIFTY24JUN54000PE,BANKNIFTY,0.0,2024-06-26,54000.0,0.05,15,PE,NFO-OPT,NFO
3371,15266306,59634,BANKNIFTY24JUN54500CE,BANKNIFTY,0.0,2024-06-26,54500.0,0.05,15,CE,NFO-OPT,NFO
3372,15358978,59996,BANKNIFTY24JUN54500PE,BANKNIFTY,0.0,2024-06-26,54500.0,0.05,15,PE,NFO-OPT,NFO
3373,15242754,59542,BANKNIFTY24JUN55500CE,BANKNIFTY,0.0,2024-06-26,55500.0,0.05,15,CE,NFO-OPT,NFO
3374,15243010,59543,BANKNIFTY24JUN55500PE,BANKNIFTY,0.0,2024-06-26,55500.0,0.05,15,PE,NFO-OPT,NFO
3375,16431874,64187,BANKNIFTY24SEP37500CE,BANKNIFTY,0.0,2024-09-25,37500.0,0.05,15,CE,NFO-OPT,NFO
3376,16432130,64188,BANKNIFTY24SEP37500PE,BANKNIFTY,0.0,2024-09-25,37500.0,0.05,15,PE,NFO-OPT,NFO
3377,16432386,64189,BANKNIFTY24SEP39000CE,BANKNIFTY,0.0,2024-09-25,39000.0,0.05,15,CE,NFO-OPT,NFO
3378,16432642,64190,BANKNIFTY24SEP39000PE,BANKNIFTY,0.0,2024-09-25,39000.0,0.05,15,PE,NFO-OPT,NFO
3379,16432898,64191,BANKNIFTY24SEP40500CE,BANKNIFTY,0.0,2024-09-25,40500.0,0.05,15,CE,NFO-OPT,NFO
3380,16433154,64192,BANKNIFTY24SEP40500PE,BANKNIFTY,0.0,2024-09-25,40500.0,0.05,15,PE,NFO-OPT,NFO
3381,16433410,64193,BANKNIFTY24SEP42000CE,BANKNIFTY,0.0,2024-09-25,42000.0,0.05,15,CE,NFO-OPT,NFO
3382,16433666,64194,BANKNIFTY24SEP42000PE,BANKNIFTY,0.0,2024-09-25,42000.0,0.05,15,PE,NFO-OPT,NFO
3383,16433922,64195,BANKNIFTY24SEP43500CE,BANKNIFTY,0.0,2024-09-25,43500.0,0.05,15,CE,NFO-OPT,NFO
3384,16434178,64196,BANKNIFTY24SEP43500PE,BANKNIFTY,0.0,2024-09-25,43500.0,0.05,15,PE,NFO-OPT,NFO
3385,16434434,64197,BANKNIFTY24SEP45000CE,BANKNIFTY,0.0,2024-09-25,45000.0,0.05,15,CE,NFO-OPT,NFO
3386,16434690,64198,BANKNIFTY24SEP45000PE,BANKNIFTY,0.0,2024-09-25,45000.0,0.05,15,PE,NFO-OPT,NFO
3387,16434946,64199,BANKNIFTY24SEP46500CE,BANKNIFTY,0.0,2024-09-25,46500.0,0.05,15,CE,NFO-OPT,NFO
3388,16435202,64200,BANKNIFTY24SEP46500PE,BANKNIFTY,0.0,2024-09-25,46500.0,0.05,15,PE,NFO-OPT,NFO
3389,16435458,64201,BANKNIFTY24SEP48000CE,BANKNIFTY,0.0,2024-09-25,48000.0,0.05,15,CE,NFO-OPT,NFO
3390,16435714,64202,BANKNIFTY24SEP48000PE,BANKNIFTY,0.0,2024-09-25,48000.0,0.05,15,PE,NFO-OPT,NFO
3391,16435970,64203,BANKNIFTY24SEP49500CE,BANKNIFTY,0.0,2024-09-25,49500.0,0.05,15,CE,NFO-OPT,NFO
3392,16436226,64204,BANKNIFTY24SEP49500PE,BANKNIFTY,0.0,2024-09-25,49500.0,0.05,15,PE,NFO-OPT,NFO
3393,16436482,64205,BANKNIFTY24SEP51000CE,BANKNIFTY,0.0,2024-09-25,51000.0,0.05,15,CE,NFO-OPT,NFO
3394,16436738,64206,BANKNIFTY24SEP51000PE,BANKNIFTY,0.0,2024-09-25,51000.0,0.05,15,PE,NFO-OPT,NFO
3395,16436994,64207,BANKNIFTY24SEP52500CE,BANKNIFTY,0.0,2024-09-25,52500.0,0.05,15,CE,NFO-OPT,NFO
3396,16437250,64208,BANKNIFTY24SEP52500PE,BANKNIFTY,0.0,2024-09-25,52500.0,0.05,15,PE,NFO-OPT,NFO
3397,16437506,64209,BANKNIFTY24SEP54000CE,BANKNIFTY,0.0,2024-09-25,54000.0,0.05,15,CE,NFO-OPT,NFO
3398,16437762,64210,BANKNIFTY24SEP54000PE,BANKNIFTY,0.0,2024-09-25,54000.0,0.05,15,PE,NFO-OPT,NFO
3399,16438018,64211,BANKNIFTY24SEP55500CE,BANKNIFTY,0.0,2024-09-25,55500.0,0.05,15,CE,NFO-OPT,NFO
3400,16438274,64212,BANKNIFTY24SEP55500PE,BANKNIFTY,0.0,2024-09-25,55500.0,0.05,15,PE,NFO-OPT,NFO
3401,17164290,67048,BANKNIFTY24DEC37500CE,BANKNIFTY,0.0,2024-12-24,37500.0,0.05,15,CE,NFO-OPT,NFO
3402,17165314,67052,BANKNIFTY24DEC37500PE,BANKNIFTY,0.0,2024-12-24,37500.0,0.05,15,PE,NFO-OPT,NFO
3403,17165570,67053,BANKNIFTY24DEC39000CE,BANKNIFTY,0.0,2024-12-24,39000.0,0.05,15,CE,NFO-OPT,NFO
3404,17165826,67054,BANKNIFTY24DEC39000PE,BANKNIFTY,0.0,2024-12-24,39000.0,0.05,15,PE,NFO-OPT,NFO
3405,17166082,67055,BANKNIFTY24DEC40500CE,BANKNIFTY,0.0,2024-12-24,40500.0,0.05,15,CE,NFO-OPT,NFO
3406,17166338,67056,BANKNIFTY24DEC40500PE,BANKNIFTY,0.0,2024-12-24,40500.0,0.05,15,PE,NFO-OPT,NFO
3407,17166594,67057,BANKNIFTY24DEC42000CE,BANKNIFTY,0.0,2024-12-24,42000.0,0.05,15,CE,NFO-OPT,NFO
3408,17166850,67058,BANKNIFTY24DEC42000PE,BANKNIFTY,0.0,2024-12-24,42000.0,0.05,15,PE,NFO-OPT,NFO
3409,17167106,67059,BANKNIFTY24DEC43500CE,BANKNIFTY,0.0,2024-12-24,43500.0,0.05,15,CE,NFO-OPT,NFO
3410,17167362,67060,BANKNIFTY24DEC43500PE,BANKNIFTY,0.0,2024-12-24,43500.0,0.05,15,PE,NFO-OPT,NFO
3411,17167618,67061,BANKNIFTY24DEC45000CE,BANKNIFTY,0.0,2024-12-24,45000.0,0.05,15,CE,NFO-OPT,NFO
3412,17167874,67062,BANKNIFTY24DEC45000PE,BANKNIFTY,0.0,2024-12-24,45000.0,0.05,15,PE,NFO-OPT,NFO
3413,17168130,67063,BANKNIFTY24DEC46500CE,BANKNIFTY,0.0,2024-12-24,46500.0,0.05,15,CE,NFO-OPT,NFO
3414,17168386,67064,BANKNIFTY24DEC46500PE,BANKNIFTY,0.0,2024-12-24,46500.0,0.05,15,PE,NFO-OPT,NFO
3415,17168642,67065,BANKNIFTY24DEC48000CE,BANKNIFTY,0.0,2024-12-24,48000.0,0.05,15,CE,NFO-OPT,NFO
3416,17168898,67066,BANKNIFTY24DEC48000PE,BANKNIFTY,0.0,2024-12-24,48000.0,0.05,15,PE,NFO-OPT,NFO
3417,17169154,67067,BANKNIFTY24DEC49500CE,BANKNIFTY,0.0,2024-12-24,49500.0,0.05,15,CE,NFO-OPT,NFO
3418,17169410,67068,BANKNIFTY24DEC49500PE,BANKNIFTY,0.0,2024-12-24,49500.0,0.05,15,PE,NFO-OPT,NFO
3419,17169666,67069,BANKNIFTY24DEC51000CE,BANKNIFTY,0.0,2024-12-24,51000.0,0.05,15,CE,NFO-OPT,NFO
3420,17169922,67070,BANKNIFTY24DEC51000PE,BANKNIFTY,0.0,2024-12-24,51000.0,0.05,15,PE,NFO-OPT,NFO
3421,17170178,67071,BANKNIFTY24DEC52500CE,BANKNIFTY,0.0,2024-12-24,52500.0,0.05,15,CE,NFO-OPT,NFO
3422,17170434,67072,BANKNIFTY24DEC52500PE,BANKNIFTY,0.0,2024-12-24,52500.0,0.05,15,PE,NFO-OPT,NFO
3423,17170690,67073,BANKNIFTY24DEC54000CE,BANKNIFTY,0.0,2024-12-24,54000.0,0.05,15,CE,NFO-OPT,NFO
3424,17170946,67074,BANKNIFTY24DEC54000PE,BANKNIFTY,0.0,2024-12-24,54000.0,0.05,15,PE,NFO-OPT,NFO
3425,17171202,67075,BANKNIFTY24DEC55500CE,BANKNIFTY,0.0,2024-12-24,55500.0,0.05,15,CE,NFO-OPT,NFO
3426,17171458,67076,BANKNIFTY24DEC55500PE,BANKNIFTY,0.0,2024-12-24,55500.0,0.05,15,PE,NFO-OPT,NFO
3427,15631618,61061,BANKNIFTY25MAR39000CE,BANKNIFTY,0.0,2025-03-26,39000.0,0.05,15,CE,NFO-OPT,NFO
3428,15631874,61062,BANKNIFTY25MAR39000PE,BANKNIFTY,0.0,2025-03-26,39000.0,0.05,15,PE,NFO-OPT,NFO
3429,15632130,61063,BANKNIFTY25MAR40500CE,BANKNIFTY,0.0,2025-03-26,40500.0,0.05,15,CE,NFO-OPT,NFO
3430,15632386,61064,BANKNIFTY25MAR40500PE,BANKNIFTY,0.0,2025-03-26,40500.0,0.05,15,PE,NFO-OPT,NFO
3431,15632642,61065,BANKNIFTY25MAR42000CE,BANKNIFTY,0.0,2025-03-26,42000.0,0.05,15,CE,NFO-OPT,NFO
3432,15632898,61066,BANKNIFTY25MAR42000PE,BANKNIFTY,0.0,2025-03-26,42000.0,0.05,15,PE,NFO-OPT,NFO
3433,15633154,61067,BANKNIFTY25MAR43500CE,BANKNIFTY,0.0,2025-03-26,43500.0,0.05,15,CE,NFO-OPT,NFO
3434,15634690,61073,BANKNIFTY25MAR43500PE,BANKNIFTY,0.0,2025-03-26,43500.0,0.05,15,PE,NFO-OPT,NFO
3435,15635202,61075,BANKNIFTY25MAR45000CE,BANKNIFTY,0.0,2025-03-26,45000.0,0.05,15,CE,NFO-OPT,NFO
3436,15635458,61076,BANKNIFTY25MAR45000PE,BANKNIFTY,0.0,2025-03-26,45000.0,0.05,15,PE,NFO-OPT,NFO
3437,15635970,61078,BANKNIFTY25MAR46500CE,BANKNIFTY,0.0,2025-03-26,46500.0,0.05,15,CE,NFO-OPT,NFO
3438,15637250,61083,BANKNIFTY25MAR46500PE,BANKNIFTY,0.0,2025-03-26,46500.0,0.05,15,PE,NFO-OPT,NFO
3439,15637506,61084,BANKNIFTY25MAR48000CE,BANKNIFTY,0.0,2025-03-26,48000.0,0.05,15,CE,NFO-OPT,NFO
3440,15637762,61085,BANKNIFTY25MAR48000PE,BANKNIFTY,0.0,2025-03-26,48000.0,0.05,15,PE,NFO-OPT,NFO
3441,15638018,61086,BANKNIFTY25MAR49500CE,BANKNIFTY,0.0,2025-03-26,49500.0,0.05,15,CE,NFO-OPT,NFO
3442,15639298,61091,BANKNIFTY25MAR49500PE,BANKNIFTY,0.0,2025-03-26,49500.0,0.05,15,PE,NFO-OPT,NFO
3443,15639554,61092,BANKNIFTY25MAR51000CE,BANKNIFTY,0.0,2025-03-26,51000.0,0.05,15,CE,NFO-OPT,NFO
3444,15640834,61097,BANKNIFTY25MAR51000PE,BANKNIFTY,0.0,2025-03-26,51000.0,0.05,15,PE,NFO-OPT,NFO
3445,15641090,61098,BANKNIFTY25MAR52500CE,BANKNIFTY,0.0,2025-03-26,52500.0,0.05,15,CE,NFO-OPT,NFO
3446,15642370,61103,BANKNIFTY25MAR52500PE,BANKNIFTY,0.0,2025-03-26,52500.0,0.05,15,PE,NFO-OPT,NFO
3447,15642626,61104,BANKNIFTY25MAR54000CE,BANKNIFTY,0.0,2025-03-26,54000.0,0.05,15,CE,NFO-OPT,NFO
3448,15643906,61109,BANKNIFTY25MAR54000PE,BANKNIFTY,0.0,2025-03-26,54000.0,0.05,15,PE,NFO-OPT,NFO
3449,17376514,67877,AARTIIND24MAR495CE,AARTIIND,0.0,2024-03-28,495.0,0.05,1000,CE,NFO-OPT,NFO
3450,17377794,67882,AARTIIND24MAR495PE,AARTIIND,0.0,2024-03-28,495.0,0.05,1000,PE,NFO-OPT,NFO
3451,17378306,67884,AARTIIND24MAR500PE,AARTIIND,0.0,2024-03-28,500.0,0.05,1000,PE,NFO-OPT,NFO
3452,17384962,67910,AARTIIND24MAR520CE,AARTIIND,0.0,2024-03-28,520.0,0.05,1000,CE,NFO-OPT,NFO
3453,17385218,67911,AARTIIND24MAR520PE,AARTIIND,0.0,2024-03-28,520.0,0.05,1000,PE,NFO-OPT,NFO
3454,17385474,67912,AARTIIND24MAR525CE,AARTIIND,0.0,2024-03-28,525.0,0.05,1000,CE,NFO-OPT,NFO
3455,17385730,67913,AARTIIND24MAR525PE,AARTIIND,0.0,2024-03-28,525.0,0.05,1000,PE,NFO-OPT,NFO
3456,17385986,67914,AARTIIND24MAR530CE,AARTIIND,0.0,2024-03-28,530.0,0.05,1000,CE,NFO-OPT,NFO
